Priority,Practice Name,Trading Name,City,State,Phone,Phone Check,Phone Note,Owner / Decision Maker,Owner Title,Email,Email Check,Email Type,Mail Host,Email Note,Email Source,Website,Address,ZIP,Practice Type,Record Type,Target Tier,Google Rating,Locations On Phone,Record Updated,Record Freshness,Source - Registry,Source - Website,Source - Google Maps,Source - Email Found On,Data Flag,NPI,Called,Outcome,Follow Up
B,Hibbs Collins Dentistry,Hibbs Collins Dentistry PLLC,South Burlington,VT,(802) 862-0927,VALID,area code matches VT; confirmed by 3 independent sources,"Julia Collins, DDS",Dentist,,,,,,,https://weence.com/dentists/south-burlington/hibbs-agnes-m-dds-2/,1362 Williston Rd,05403,General Dentistry,Practice (organisation),Primary (general),,1,2021,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1578223335,https://weence.com/dentists/south-burlington/hibbs-agnes-m-dds-2/,https://www.google.com/maps/place/Collins+Julia+a+DDS./data=!4m7!3m6!1s0x4cca7a292d397a0f:0x5b25957af9a3c699!8m2!3d44.4668775!4d-73.1697237!16s%2Fg%2F1262v70sx!19sChIJD3o5LSl6ykwRmcaj-XqVJVs,,,1578223335,,,
B,"John Hibbs, DDS",,South Burlington,VT,(802) 825-8112,VALID,area code matches VT,"John Hibbs, DDS",DDS,,,,,,,,1362 Williston Rd,05403,General Dentistry,Individual dentist,Primary (general),,1,2021,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1831676659,,,,,1831676659,,,
B,Julie Spaniel D.D.S. Inc.,Sprucewood Dental Associates,South Burlington,VT,(802) 864-1890,VALID,area code matches VT; confirmed by 3 independent sources,Julie Spaniel,President Dentist,office@sprucewooddental.com,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,http://www.sprucewooddental.com/,1050 Hinesburg Rd,05403,General Dentistry,Practice (organisation),Primary (general),,2,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1639395338,http://www.sprucewooddental.com/,https://www.google.com/maps/place/Sprucewood+Dental+Associates/data=!4m7!3m6!1s0x4cca796a3491b953:0xdab2c882ee11591c!8m2!3d44.4417126!4d-73.157096!16s%2Fg%2F1wbf_0gw!19sChIJU7mRNGp5ykwRHFkR7oLIsto,https://sprucewooddental.com/contact/,,1639395338,,,
B,"Paul Kenworthy, DMD",,South Burlington,VT,(888) 720-5832,VALID,toll-free (not a local line),"Paul Kenworthy, DMD",DMD,,,,,,,,1 Kennedy Dr # LL4,05403,General Dentistry,Individual dentist,Primary (general),,1,2018,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1336106525,,,,,1336106525,,,
B,"Dan Ciobanu, D.D.S.",,Springfield,VT,(802) 885-9762,VALID,area code matches VT,"Dan Ciobanu, D.D.S.",D.D.S.,,,,,,,,700 Charlestown Rd,05156,General Dentistry,Individual dentist,Primary (general),,1,2015,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1528443405,,,,,1528443405,,,
B,"Dickinson & Branon Dental Care, Plc",Dickinson and Branon Dental Care,St Albans,VT,(802) 527-1227,VALID,area code matches VT; confirmed by 3 independent sources,"Richard Dickinson, DDS",Partner,,,,,,,https://www.dbdentalcarevt.com/,12 Mapleville Depot,05478,General Dentistry,Practice (organisation),Primary (general),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1275653594,https://www.dbdentalcarevt.com/,https://www.google.com/maps/place/Dickinson+and+Branon+Dental+Care/data=!4m7!3m6!1s0x4cca1aac85dcbb45:0x5a0a557ea8e64c7c!8m2!3d44.793132!4d-73.0737!16s%2Fg%2F1td_b98d!19sChIJRbvchawaykwRfEzmqH5VClo,,,1275653594,,,
B,Fiddlehead Family Dentistry PC,Fiddlehead Dental,St Albans,VT,(802) 524-9774,VALID,area code matches VT; confirmed by 3 independent sources,"Lynda Ulrich, DMD",Co-Owner,,,,,,,https://fiddleheaddental.com,39 Congress Street,05478,General Dentistry,Practice (organisation),Primary (general),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1194738088,https://fiddleheaddental.com,https://www.google.com/maps/place/Fiddlehead+Dental/data=!4m7!3m6!1s0x4cca1ac3c8a9d3b5:0x6004cb6cc73dae1a!8m2!3d44.8137045!4d-73.0807463!16s%2Fg%2F1thcmd7k!19sChIJtdOpyMMaykwRGq49x2zLBGA,,,1194738088,,,
B,Golden 10 Mapleville PLLC,Northern Vermont Dental Care,St Albans,VT,(802) 524-5169,VALID,area code matches VT; confirmed by 3 independent sources,Roni Golden,Owner,info@northernvtdental.com,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,https://www.northernvtdental.com/,10 Mapleville Depot,05478,General Dentistry,Practice (organisation),Primary (general),,1,2016,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1780037762,https://www.northernvtdental.com/,https://www.google.com/maps/place/Northern+Vermont+Dental+Care/data=!4m7!3m6!1s0x4cca1aac8646b445:0x792f5d5753c3c308!8m2!3d44.793158!4d-73.073862!16s%2Fg%2F11c4757ktq!19sChIJRbRGhqwaykwRCMPDU1ddL3k,https://www.northernvtdental.com/,,1780037762,,,
B,"Mose Snyder, D.M.D.",,Swanton,VT,(802) 868-2454,VALID,area code matches VT,"Mose Snyder, D.M.D.",D.M.D.,,,,,,,,26 Canada St,05488,General Dentistry,Individual dentist,Primary (general),,1,2016,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1558788786,,,,,1558788786,,,
B,"Acdcdds,pc",,Williston,VT,(820) 878-1170,VALID,area code 820 outside target states,"Roni Golden, DMD",President,,,,,,,,25 Bishop Ave,05495,General Dentistry,Practice (organisation),Primary (general),,1,2015,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1053784595,,,,,1053784595,,,
B,"Allen Brook Comprehensive Dental, P.l.c",,Williston,VT,(802) 878-7775,VALID,area code matches VT,"Carmen Alcala, DMD",Dentist,,,,,,,,300 Cornerstone Dr Suite 215,05495,General Dentistry,Practice (organisation),Primary (general),,1,2020,Ageing,https://npiregistry.cms.hhs.gov/provider-view/1811191158,,,,,1811191158,,,
B,Central Vermont Dental Center,,Barre,VT,(802) 622-0801,VALID,area code matches VT; confirmed by 3 independent sources,"Michael Adler, DDS",Dentist,centralvtdental@gmail.com,DELIVERABLE,Free mailbox,Google Workspace,domain accepts mail (MX present),Practice website,https://www.centralvtdental.com,417 Us Route 302,05641,General Dentistry,Practice (organisation),Primary (general),,1,2014,Stale,https://npiregistry.cms.hhs.gov/provider-view/1578986865,https://www.centralvtdental.com,https://www.google.com/maps/place/Central+Vermont+Dental+Center/data=!4m7!3m6!1s0x4cb5013651a9dcd7:0xa1c1d51bfd91437c!8m2!3d44.2181264!4d-72.539866!16s%2Fg%2F11bbrj2jlk!19sChIJ19ypUTYBtUwRfEOR_RvVwaE,https://www.centralvtdental.com/,CHECK - likely typo in the practice's own filing,1578986865,,,
B,"Frank Illuzzi, D.D.S.",Illuzzi Frank DDS.,Barre,VT,(802) 479-1311,VALID,area code matches VT; confirmed by 2 independent sources,"Frank Illuzzi, D.D.S.",D.D.S.,,,,,,,,80 Summer St,05641,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1790845592,,https://www.google.com/maps/place/Illuzzi+Frank+DDS./data=!4m7!3m6!1s0x4cb506dc018a1395:0x291213cece5762ea!8m2!3d44.2015056!4d-72.5049244!16s%2Fg%2F1tjthwqw!19sChIJlROKAdwGtUwR6mJXzs4TEik,,,1790845592,,,
B,"Richard Wollensak, DDS",Wollensak Family Dentistry,Barre,VT,(802) 476-6061,VALID,area code matches VT; confirmed by 3 independent sources,"Richard Wollensak, DDS",DDS,,,,,,,https://wollensakdental.com/,2 Park St,05641,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1265564272,https://wollensakdental.com/,https://www.google.com/maps/place/Wollensak+Family+Dentistry/data=!4m7!3m6!1s0x4cb506d03f2ca80b:0x2e7e701321bda919!8m2!3d44.1969068!4d-72.4986603!16s%2Fg%2F1vcl3c9z!19sChIJC6gsP9AGtUwRGam9IRNwfi4,,,1265564272,,,
B,Vermont Dental Care,The Health Center Barre Dental Office,Barre,VT,(802) 476-6785,VALID,area code matches VT; confirmed by 3 independent sources,Laurie Martin,Manager,,,,,,,https://thcplainfield.org/dental/,189 N Main St,05641,General Dentistry,Practice (organisation),Primary (general),,1,2011,Stale,https://npiregistry.cms.hhs.gov/provider-view/1649308321,https://thcplainfield.org/dental/,https://www.google.com/maps/place/The+Health+Center+Barre+Dental+Office/data=!4m7!3m6!1s0x4cb5074115d455c7:0x25ef557a4c221724!8m2!3d44.1828501!4d-72.4996244!16s%2Fg%2F11nr1l6n2w!19sChIJx1XUFUEHtUwRJBciTHpV7yU,,,1649308321,,,
B,"Roger Reckis, DDS",,Bellows Falls,VT,(802) 463-4695,VALID,area code matches VT,"Roger Reckis, DDS",DDS,,,,,,,,5 Henry St,05101,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1013937424,,,,,1013937424,,,
B,"Brent Coffield, DDS",Coffield Brent B DDS,Bennington,VT,(802) 442-4663,VALID,area code matches VT; confirmed by 2 independent sources,"Brent Coffield, DDS",DDS,,,,,,,,119 Union St,05201,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1568514156,,https://www.google.com/maps/place/Coffield+Brent+B+DDS/data=!4m7!3m6!1s0x89e096654707ce03:0x7f665a2b44b9d580!8m2!3d42.8770903!4d-73.1948937!16s%2Fg%2F1tfstwp_!19sChIJA84HR2WW4IkRgNW5RCtaZn8,,,1568514156,,,
B,"Lawrence Pietrucha, D.D.S.",,Bennington,VT,(802) 447-8810,VALID,area code matches VT,"Lawrence Pietrucha, D.D.S.",D.D.S.,,,,,,,,140 Hospital Dr Suite 306,05201,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1033200282,,,,,1033200282,,,
B,"Steven Kane, D.D.S.",Kane Barbara.,Bennington,VT,(802) 442-9141,VALID,area code matches VT; confirmed by 2 independent sources,"Steven Kane, D.D.S.",D.D.S.,,,,,,,,320 Dewey St,05201,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1801832688,,https://www.google.com/maps/place/Kane+Barbara./data=!4m7!3m6!1s0x89e0966a20076c39:0x75895966de556106!8m2!3d42.8727032!4d-73.2042179!16s%2Fg%2F1vr3f4vg!19sChIJOWwHIGqW4IkRBmFV3mZZiXU,,,1801832688,,,
B,"Union Street Dental, Plc",,Bennington,VT,(802) 447-7682,VALID,area code matches VT; confirmed by 3 independent sources,"Dan Melo, DMD",Owner,,,,,,,https://unionstdentalvt.com/,130 Union St,05201,General Dentistry,Practice (organisation),Primary (general),,1,2013,Stale,https://npiregistry.cms.hhs.gov/provider-view/1184050395,https://unionstdentalvt.com/,"https://www.google.com/maps/place/Union+Street+Dental,+PLC/data=!4m7!3m6!1s0x89e0966538e15c43:0xb741bac9d90dbdb2!8m2!3d42.8773932!4d-73.194947!16s%2Fg%2F1td_cphy!19sChIJQ1zhOGWW4IkRsr0N2cm6Qbc",,,1184050395,,,
B,"Charles Decker, DMD",West River Family Dental LLC,Brattleboro,VT,(802) 254-8322,VALID,area code matches VT; confirmed by 3 independent sources,"Charles Decker, DMD",DMD,brattleboro@westriverfamilydental.com,DELIVERABLE,Named/other,Microsoft 365,domain accepts mail (MX present),Practice website,https://www.westriverfamilydental.com/,36 Park Place,05345,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1477634434,https://www.westriverfamilydental.com/,https://www.google.com/maps/place/West+River+Family+Dental+LLC/data=!4m7!3m6!1s0x89e11a5173fd1bd5:0x89dfd03711f8af01!8m2!3d42.88136!4d-72.55795!16s%2Fg%2F1pp2vbm5m!19sChIJ1Rv9c1Ea4YkRAa_4ETfQ34k,https://www.westriverfamilydental.com/,,1477634434,,,
B,"Jeremy Hoffman, DDS",Hoffman Jeremy S DDS.,Brattleboro,VT,(802) 257-1700,VALID,area code matches VT; confirmed by 2 independent sources,"Jeremy Hoffman, DDS",DDS,,,,,,,,31 Fairview St,05301,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1255433843,,https://www.google.com/maps/place/Hoffman+Jeremy+S+DDS./data=!4m7!3m6!1s0x89e11a336eaff7b9:0xbbef497e9f4914ef!8m2!3d42.8402422!4d-72.5658908!16s%2Fg%2F1vqmkcfr!19sChIJufevbjMa4YkR7xRJn35J77s,,,1255433843,,,
B,"Paul Stone, DMD",,Brattleboro,VT,(802) 254-3618,VALID,area code matches VT,"Paul Stone, DMD",DMD,,,,,,,,72 Landmark Hill Dr,05301,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1265551691,,,,,1265551691,,,
B,"Suzanne West, DMD",Family Dentistry: West Suzanne DMD,Brattleboro,VT,(802) 254-4770,VALID,area code matches VT; confirmed by 3 independent sources,"Suzanne West, DMD",DMD,,,,,,,https://4healthnearme.com/dentist/family-dentistry-west-suzanne-dmd/,93 High St,05301,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1174686810,https://4healthnearme.com/dentist/family-dentistry-west-suzanne-dmd/,https://www.google.com/maps/place/Family+Dentistry:+West+Suzanne+DMD/data=!4m7!3m6!1s0x89e11a4de1920ff7:0x6e26fe6157030131!8m2!3d42.8536519!4d-72.562002!16s%2Fg%2F1w8wc0fv!19sChIJ9w-S4U0a4YkRMQEDV2H-Jm4,,,1174686810,,,
B,"Ankush Jindal, D.D.S",,Burlington,VT,(607) 331-2718,CHECK,"area code 607 belongs to NY, practice is in VT","Ankush Jindal, D.D.S",D.d.s,,,,,,,,237 Hildred Dr,05401,General Dentistry,Individual dentist,Primary (general),,1,2012,Stale,https://npiregistry.cms.hhs.gov/provider-view/1417219015,,,,,1417219015,,,
B,"Brad Kline, DMD",,Burlington,VT,(802) 658-2464,VALID,area code matches VT,"Brad Kline, DMD",DMD,,,,,,,,61 S Willard St,05401,General Dentistry,Individual dentist,Primary (general),,1,2012,Stale,https://npiregistry.cms.hhs.gov/provider-view/1659401610,,,,,1659401610,,,
B,"David Averill, D.D.S.","Dr. Paul A. Averill, DDS",Burlington,VT,(802) 864-5315,VALID,area code matches VT; confirmed by 2 independent sources,"David Averill, D.D.S.",D.D.S.,,,,,,,,239 Pearl St,05401,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1275690240,,"https://www.google.com/maps/place/Dr.+Paul+A.+Averill,+DDS/data=!4m7!3m6!1s0x4cca7af5e1c0115f:0x8c0c63f6d0f008fd!8m2!3d44.4800655!4d-73.2085666!16s%2Fg%2F1v9gjmh0!19sChIJXxHA4fV6ykwR_Qjw0PZjDIw",,,1275690240,,,
B,"James Lasaponara, D.D.S.",Risko Kevin DDS,Burlington,VT,(802) 652-1050,VALID,area code matches VT; confirmed by 2 independent sources,"James Lasaponara, D.D.S.",D.D.S.,,,,,,,,617 Riverside Avenue The Dental Center At Chcb,05401,General Dentistry,Individual dentist,Primary (general),,1,2012,Stale,https://npiregistry.cms.hhs.gov/provider-view/1932294121,,https://www.google.com/maps/place/Risko+Kevin+DDS/data=!4m7!3m6!1s0x4cca7a896ef00001:0x9f6ffacc02e3d8c3!8m2!3d44.4901289!4d-73.2061205!16s%2Fg%2F11ggs9czqh!19sChIJAQDwbol6ykwRw9jjAsz6b58,,,1932294121,,,
B,"Katera Hopkins, DMD",,Burlington,VT,(541) 913-6170,VALID,area code 541 outside target states,"Katera Hopkins, DMD",DMD,,,,,,,,111 Colchester Ave 3F,05401,General Dentistry,Individual dentist,Primary (general),,1,2014,Stale,https://npiregistry.cms.hhs.gov/provider-view/1932441284,,,,,1932441284,,,
B,"Mark Keydel, DDS",Keydel Mark T DDS,Burlington,VT,(802) 864-0353,VALID,area code matches VT; confirmed by 2 independent sources,"Mark Keydel, DDS",DDS,,,,,,,,52 Colchester Ave,05401,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1417099920,,https://www.google.com/maps/place/Keydel+Mark+T+DDS/data=!4m7!3m6!1s0x4cca7a5c550fb25f:0xdc7f20f14e55fe66!8m2!3d44.480964!4d-73.1976658!16s%2Fg%2F1vcq76q0!19sChIJX7IPVVx6ykwRZv5VTvEgf9w,,,1417099920,,,
B,"Randall A Miller, Dds, PC",Integrative Dental Care,Burlington,VT,(802) 862-8348,VALID,area code matches VT; confirmed by 3 independent sources,"Randall Miller, DDS",Owner/dentist,,,,,,,http://integrativedentalvt.com/,66 Colchester Ave,05401,General Dentistry,Practice (organisation),Primary (general),,1,2008,Stale,https://npiregistry.cms.hhs.gov/provider-view/1174728976,http://integrativedentalvt.com/,https://www.google.com/maps/place/Integrative+Dental+Care/data=!4m7!3m6!1s0x4cca7b1ca2c2b675:0x576305ed9b8e1fb6!8m2!3d44.4808755!4d-73.1971359!16s%2Fg%2F11rq274znb!19sChIJdbbCohx7ykwRth-Om-0FY1c,,,1174728976,,,
B,"Ryan D Goslin, Dds, PC",,Burlington,VT,(802) 658-4777,VALID,area code matches VT,"Ryan Goslin, DDS",Dentist / Owner,,,,,,,,48 Clarke St,05401,General Dentistry,Practice (organisation),Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1346424645,,,,,1346424645,,,
B,"Stephen Feldman, D.D.S.",Chittenden Dental + Wellness,Burlington,VT,(802) 863-4146,VALID,area code matches VT; confirmed by 3 independent sources,"Stephen Feldman, D.D.S.",D.D.S.,info@chittendendental.com,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,http://chittendendental.com/,258 Pearl St,05401,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1558445734,http://chittendendental.com/,https://www.google.com/maps/place/Chittenden+Dental+%2B+Wellness/data=!4m7!3m6!1s0x4cca7af5e57009eb:0x1edb7644718a186f!8m2!3d44.4807828!4d-73.2083535!16s%2Fg%2F1tmpvlr3!19sChIJ6wlw5fV6ykwRbxiKcUR22x4,https://chittendendental.com/,,1558445734,,,
B,Colchester Dental Group,"Dr. Vishal J. Advani, DDS",Colchester,VT,(802) 655-5308,VALID,area code matches VT; confirmed by 3 independent sources,"Sarah Evans, DDS",Dentist,colchesterdental106@gmail.com,DELIVERABLE,Free mailbox,Google Workspace,domain accepts mail (MX present),Practice website,https://www.colchesterdental.com,106 High Point Ctr Ste 100,05446,General Dentistry,Practice (organisation),Primary (general),,3,2014,Stale,https://npiregistry.cms.hhs.gov/provider-view/1255734893,https://www.colchesterdental.com,"https://www.google.com/maps/place/Dr.+Vishal+J.+Advani,+DDS/data=!4m7!3m6!1s0x4cca70836504396f:0x6de798d97d191941!8m2!3d44.5042519!4d-73.1823319!16s%2Fg%2F1hc54q4nc!19sChIJbzkEZYNwykwRQRkZfdmY520",https://www.colchesterdental.com/,CHECK - likely typo in the practice's own filing,1255734893,,,
B,Crafton Family Dentistry PLLC,Cross John a DDS,Colchester,VT,(802) 862-8266,VALID,area code matches VT; confirmed by 2 independent sources,"Denham Crafton, D.M.D.",CEO/president,,,,,,,,97 Blakely Rd Suite 104,05446,General Dentistry,Practice (organisation),Primary (general),,1,2009,Stale,https://npiregistry.cms.hhs.gov/provider-view/1508191651,,https://www.google.com/maps/place/Cross+John+a+DDS/data=!4m7!3m6!1s0x4cca7a3254a9634b:0x21948d6d4f433f43!8m2!3d44.4645663!4d-73.1812725!16s%2Fg%2F1262qls3s!19sChIJS2OpVDJ6ykwRQz9DT22NlCE,,,1508191651,,,
B,Dr Anna M Bolanis Family Dentistry Inc,,Colchester,VT,(802) 862-9282,VALID,area code matches VT,"Anna Bolanis, DDS",Owner Dentist,,,,,,,,760 West Lakeshore Dr Suite 1,05446,General Dentistry,Practice (organisation),Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1740469345,,,,,1740469345,,,
B,"Lee Weltman, DDS",Sunny Hollow Dental,Colchester,VT,(802) 655-5305,VALID,area code matches VT; confirmed by 3 independent sources,"Lee Weltman, DDS",DDS,,,,,,,https://www.sunnyhollowdental.com/,245 S Park Dr Suite 3,05446,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1396842407,https://www.sunnyhollowdental.com/,https://www.google.com/maps/place/Sunny+Hollow+Dental/data=!4m7!3m6!1s0x4cca708b8a5ac6e3:0xd8d3750ab7ace795!8m2!3d44.515244!4d-73.180289!16s%2Fg%2F1tj32rhb!19sChIJ48ZaiotwykwRleestwp109g,,,1396842407,,,
B,"Liscio Family Dentistry, Inc.",Elevate Dental,Colchester,VT,(802) 658-4873,VALID,area code matches VT; confirmed by 3 independent sources,John Liscio,D.M.D.,info@elevatedentalvt.com,DELIVERABLE,Role account,Google Workspace,domain accepts mail (MX present),Practice website,https://www.elevatedentalvt.com/,369 Heineberg Dr,05446,General Dentistry,Practice (organisation),Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1992990071,https://www.elevatedentalvt.com/,https://www.google.com/maps/place/Elevate+Dental/data=!4m7!3m6!1s0x4cca6fc1a71a7855:0x1956e877f592068c!8m2!3d44.531593!4d-73.251162!16s%2Fg%2F1tflfv_f!19sChIJVXgap8FvykwRjAaS9XfoVhk,https://www.elevatedentalvt.com/contact-us.html,,1992990071,,,
B,Simon Roy,,Danville,VT,(802) 684-1133,VALID,area code matches VT,Simon Roy,Dentist,,,,,,,,31 Mountain View Drive,05828,General Dentistry,Individual dentist,Primary (general),,1,2009,Stale,https://npiregistry.cms.hhs.gov/provider-view/1114166204,,,,,1114166204,,,
B,"Edward Pantzar, D.D.S.",The Dentists on Pearl LLC,Essex Junction,VT,(802) 878-4631,VALID,area code matches VT; confirmed by 3 independent sources,"Edward Pantzar, D.D.S.",D.D.S.,office@thedentistsonpearlvt.com,DELIVERABLE,Role account,Other,domain accepts mail (MX present),Practice website,https://thedentistsonpearlvt.com/,49 Pearl St,05452,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1346372810,https://thedentistsonpearlvt.com/,https://www.google.com/maps/place/The+Dentists+on+Pearl+LLC/data=!4m7!3m6!1s0x4cca776172326f8b:0xd0be01d1db09819f!8m2!3d44.4927652!4d-73.11601!16s%2Fg%2F1tg5bqxt!19sChIJi28ycmF3ykwRn4EJ29EBvtA,https://thedentistsonpearlvt.com/,,1346372810,,,
B,"Bartley Larrow, D.D.S.",Larrow Family Dentistry,Middlebury,VT,(802) 388-7251,VALID,area code matches VT; confirmed by 2 independent sources,"Bartley Larrow, D.D.S.",D.D.S.,,,,,,,,80 Court St,05753,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1255498390,,https://www.google.com/maps/place/Larrow+Family+Dentistry/data=!4m7!3m6!1s0x4cb55d1de5b75907:0xbedb99de2da30c68!8m2!3d44.0074561!4d-73.1615668!16s%2Fg%2F1tdc9dln!19sChIJB1m35R1dtUwRaAyjLd6Z274,,,1255498390,,,
B,Daly Dental,,Middlebury,VT,(802) 388-4423,VALID,area code matches VT,"Andrew Daly, DMD",Owner/dentist,,,,,,,,152 Maple Street Suite 201,05753,General Dentistry,Practice (organisation),Primary (general),,1,2011,Stale,https://npiregistry.cms.hhs.gov/provider-view/1679862676,,,,,1679862676,,,
B,James G Daly D.D.S.,Daly James G DDS,Middlebury,VT,(802) 388-4432,VALID,area code matches VT; confirmed by 3 independent sources,"James Daly, D.D.S.",Owner,,,,,,,https://www.dalydentalvt.com/,152 Maple St Ste 201,05753,General Dentistry,Practice (organisation),Primary (general),,1,2010,Stale,https://npiregistry.cms.hhs.gov/provider-view/1033432695,https://www.dalydentalvt.com/,https://www.google.com/maps/place/Daly+James+G+DDS/data=!4m7!3m6!1s0x4cb55d068963ead1:0xdcd2db3ad049ae76!8m2!3d44.0149661!4d-73.1703214!16s%2Fg%2F1vc81drf!19sChIJ0epjiQZdtUwRdq5J0Drb0tw,,,1033432695,,,
B,Middlebury Dental Group,,Middlebury,VT,(802) 388-3553,VALID,area code matches VT; confirmed by 3 independent sources,"Kim Montgomery, DMD",Owner/dentist,,,,,,,http://middleburydentalvt.com/,1330 Exchange St,05753,General Dentistry,Practice (organisation),Primary (general),,1,2010,Stale,https://npiregistry.cms.hhs.gov/provider-view/1851404271,http://middleburydentalvt.com/,https://www.google.com/maps/place/Middlebury+Dental+Group/data=!4m7!3m6!1s0x4cb55d9d323644e5:0x233fc5540a3ef283!8m2!3d44.0355332!4d-73.1651147!16s%2Fg%2F1vhq39jf!19sChIJ5UQ2Mp1dtUwRg_I-ClTFPyM,,,1851404271,,,
B,"Bethany Fitzgerald, DDS",,Milton,VT,(802) 893-4734,VALID,area code matches VT,"Bethany Fitzgerald, DDS",DDS,,,,,,,,157 River St,05468,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1356412415,,,,,1356412415,,,
B,"Main Street Family Dentistry, PC",Dr. Cassandra Coakley.,Montpelier,VT,(802) 229-0690,VALID,area code matches VT; confirmed by 3 independent sources,"Cassandra Lansky, D.D.S.",Owner/president,frontdesk@mainstreetfamilydentistryvt.com,DELIVERABLE,Role account,Microsoft 365,domain accepts mail (MX present),Practice website,http://www.mainstreetfamilydentistryvt.com/,152 Main Street,05602,General Dentistry,Practice (organisation),Primary (general),,1,2009,Stale,https://npiregistry.cms.hhs.gov/provider-view/1487678876,http://www.mainstreetfamilydentistryvt.com/,https://www.google.com/maps/place/Dr.+Cassandra+Coakley./data=!4m7!3m6!1s0x4cb5a7f23c98e1e1:0xab89beca0a534d86!8m2!3d44.2628462!4d-72.5724484!16s%2Fg%2F1tjyn9yw!19sChIJ4eGYPPKntUwRhk1TCsq-ias,https://www.mainstreetfamilydentistryvt.com/,,1487678876,,,
B,"Robert Marshall, DDS",,Montpelier,VT,(802) 223-2971,VALID,area code matches VT,"Robert Marshall, DDS",DDS,,,,,,,,4 Spring St Suite 1,05602,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1528160629,,,,,1528160629,,,
B,"Blane Nasveschuk, DMD",,Rutland,VT,(802) 747-4544,VALID,area code matches VT,"Blane Nasveschuk, DMD",DMD,,,,,,,,65 N Main St Ste 2,05701,General Dentistry,Individual dentist,Primary (general),,1,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1386714061,,,,,1386714061,,,
B,Dick & Duboff Dentistry,Cornerstone Dentistry,Rutland,VT,(802) 775-6981,VALID,area code matches VT; confirmed by 3 independent sources,"Steven Duboff, DMD",Dentist,,,,,,,http://www.cornerstonedentistryvt.com/,240 Stratton Rd,05701,General Dentistry,Practice (organisation),Primary (general),,2,2007,Stale,https://npiregistry.cms.hhs.gov/provider-view/1225225824,http://www.cornerstonedentistryvt.com/,https://www.google.com/maps/place/Cornerstone+Dentistry/data=!4m7!3m6!1s0x89e025fc61d26a31:0xa0ad1565a195fa5d!8m2!3d43.6003649!4d-72.955421!16s%2Fg%2F11fkwj70j2!19sChIJMWrSYfwl4IkRXfqVoWUVraA,,,1225225824,,,
